id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	originalname.outcome	metabolite	raw.label	class	subclass	label	label.no.units	derived_features	sex	lower_ci	upper_ci
0akhTJ	met-c-859	Glucose || id:met-c-859	WHR	Weighted median	70	0.263747168504066	0.0948477882439076	0.00542349257441028	Glucose	glc	Glucose (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Glucose (mmol/l)	Glucose	no	Male	0.0778455035460071	0.449648833462125
0akhTJ	met-c-859	Glucose || id:met-c-859	WHR	Inverse variance weighted (multiplicative random effects)	70	0.161911606663059	0.062601385708199	0.00969870829907343	Glucose	glc	Glucose (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Glucose (mmol/l)	Glucose	no	Male	0.039212890674989	0.284610322651129
0akhTJ	met-c-859	Glucose || id:met-c-859	WHR	Weighted mode	70	0.295241154736519	0.161240926056962	0.0714098662695421	Glucose	glc	Glucose (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Glucose (mmol/l)	Glucose	no	Male	-0.0207910603351265	0.611273369808164
0akhTJ	met-c-860	Glutamine || id:met-c-860	WHR	MR Egger	70	-0.052981345952454	0.236439477084791	0.823366994291567	Glutamine	gln	Glutamine (mmol/l)	Amino acids	Amino acids	Glutamine (mmol/l)	Glutamine	no	Male	-0.516402721038644	0.410440029133736
0akhTJ	met-c-860	Glutamine || id:met-c-860	WHR	Weighted median	70	-0.111358449444963	0.0887558662523705	0.209602153814194	Glutamine	gln	Glutamine (mmol/l)	Amino acids	Amino acids	Glutamine (mmol/l)	Glutamine	no	Male	-0.285319947299609	0.0626030484096832
0akhTJ	met-c-860	Glutamine || id:met-c-860	WHR	Inverse variance weighted (multiplicative random effects)	70	-0.0898012843680824	0.0599189384026106	0.13394813549222	Glutamine	gln	Glutamine (mmol/l)	Amino acids	Amino acids	Glutamine (mmol/l)	Glutamine	no	Male	-0.207242403637199	0.0276398349010344
0akhTJ	met-c-860	Glutamine || id:met-c-860	WHR	Weighted mode	70	-0.0901487451688867	0.152339015440319	0.55594262554059	Glutamine	gln	Glutamine (mmol/l)	Amino acids	Amino acids	Glutamine (mmol/l)	Glutamine	no	Male	-0.388733215431912	0.208435725094138
0akhTJ	met-c-861	Glycerol || id:met-c-861	WHR	MR Egger	70	0.609944674686695	0.260811437010233	0.0223010921805922	Glycerol	glol	Glycerol  (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Glycerol  (mmol/l)	Glycerol	no	Male	0.0987542581466383	1.12113509122675
0akhTJ	met-c-861	Glycerol || id:met-c-861	WHR	Weighted median	70	0.227049558553255	0.0977388695658529	0.0201779627547117	Glycerol	glol	Glycerol  (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Glycerol  (mmol/l)	Glycerol	no	Male	0.0354813742041833	0.418617742902327
0akhTJ	met-c-861	Glycerol || id:met-c-861	WHR	Inverse variance weighted (multiplicative random effects)	70	0.189018154630541	0.0673925223735861	0.00503579901940166	Glycerol	glol	Glycerol  (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Glycerol  (mmol/l)	Glycerol	no	Male	0.0569288107783122	0.32110749848277
0akhTJ	met-c-861	Glycerol || id:met-c-861	WHR	Weighted mode	70	0.182245255071884	0.165776759603451	0.275440142028116	Glycerol	glol	Glycerol  (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Glycerol  (mmol/l)	Glycerol	no	Male	-0.14267719375088	0.507167703894648
0akhTJ	met-c-862	Glycoproteins || id:met-c-862	WHR	MR Egger	70	0.0459271125425886	0.303125317534226	0.880020477683684	Glycoproteins	NA	NA	Protein	Protein	NA	Glycoproteins	no	Male	-0.548198509824494	0.640052734909672
0akhTJ	met-c-862	Glycoproteins || id:met-c-862	WHR	Weighted median	70	-0.235515865267021	0.102782730650715	0.0219405615413858	Glycoproteins	NA	NA	Protein	Protein	NA	Glycoproteins	no	Male	-0.436970017342422	-0.0340617131916196
0akhTJ	met-c-862	Glycoproteins || id:met-c-862	WHR	Inverse variance weighted (multiplicative random effects)	70	-0.112650135003975	0.0771465441602527	0.144232439930227	Glycoproteins	NA	NA	Protein	Protein	NA	Glycoproteins	no	Male	-0.26385736155807	0.0385570915501203
0akhTJ	met-c-862	Glycoproteins || id:met-c-862	WHR	Weighted mode	70	-0.345314673713567	0.204169016237808	0.0952884791339785	Glycoproteins	NA	NA	Protein	Protein	NA	Glycoproteins	no	Male	-0.745485945539671	0.0548565981125367
0akhTJ	met-c-863	Glycoprotein acetyls || id:met-c-863	WHR	MR Egger	70	0.513522771588005	0.273678255274662	0.0648959197665944	Glycoprotein acetyls	gp	Glycoprotein acetyls, mainly a1-acid glycoprotein (mmol/l)	Inflammation	Inflammation	Glycoprotein acetyls (mmol/l)	Glycoprotein acetyls, mainly a1-acid glycoprotein	no	Male	-0.0228866087503325	1.04993215192634
0akhTJ	met-c-863	Glycoprotein acetyls || id:met-c-863	WHR	Weighted median	70	0.272449869648589	0.0989350090976342	0.0058902948782791	Glycoprotein acetyls	gp	Glycoprotein acetyls, mainly a1-acid glycoprotein (mmol/l)	Inflammation	Inflammation	Glycoprotein acetyls (mmol/l)	Glycoprotein acetyls, mainly a1-acid glycoprotein	no	Male	0.078537251817226	0.466362487479952
0akhTJ	met-c-863	Glycoprotein acetyls || id:met-c-863	WHR	Inverse variance weighted (multiplicative random effects)	70	0.255847615990896	0.0697736296817306	0.000245581751913512	Glycoprotein acetyls	gp	Glycoprotein acetyls, mainly a1-acid glycoprotein (mmol/l)	Inflammation	Inflammation	Glycoprotein acetyls (mmol/l)	Glycoprotein acetyls, mainly a1-acid glycoprotein	no	Male	0.119091301814704	0.392603930167088
0akhTJ	met-c-863	Glycoprotein acetyls || id:met-c-863	WHR	Weighted mode	70	0.368347286024718	0.236071568872866	0.123259370206686	Glycoprotein acetyls	gp	Glycoprotein acetyls, mainly a1-acid glycoprotein (mmol/l)	Inflammation	Inflammation	Glycoprotein acetyls (mmol/l)	Glycoprotein acetyls, mainly a1-acid glycoprotein	no	Male	-0.0943529889660994	0.831047561015535
0akhTJ	met-c-864	Total cholesterol in HDL || id:met-c-864	WHR	MR Egger	70	-0.145098409519554	0.306892843465378	0.637871170206194	Total cholesterol in HDL	hdlc	Total cholesterol in HDL (mmol/l)	Cholesterol	Cholesterol	HDL cholesterol (mmol/l)	HDL C	no	Male	-0.746608382711695	0.456411563672587
0akhTJ	met-c-864	Total cholesterol in HDL || id:met-c-864	WHR	Weighted median	70	-0.187915029076374	0.105283521995914	0.0742860592786026	Total cholesterol in HDL	hdlc	Total cholesterol in HDL (mmol/l)	Cholesterol	Cholesterol	HDL cholesterol (mmol/l)	HDL C	no	Male	-0.394270732188365	0.0184406740356174
0akhTJ	met-c-864	Total cholesterol in HDL || id:met-c-864	WHR	Inverse variance weighted (multiplicative random effects)	70	-0.135521246124099	0.0776040521321768	0.0807559492164523	Total cholesterol in HDL	hdlc	Total cholesterol in HDL (mmol/l)	Cholesterol	Cholesterol	HDL cholesterol (mmol/l)	HDL C	no	Male	-0.287625188303166	0.0165826960549675
0akhTJ	met-c-864	Total cholesterol in HDL || id:met-c-864	WHR	Weighted mode	70	-0.221483159087503	0.183775393647956	0.232249364452101	Total cholesterol in HDL	hdlc	Total cholesterol in HDL (mmol/l)	Cholesterol	Cholesterol	HDL cholesterol (mmol/l)	HDL C	no	Male	-0.581682930637497	0.138716612462491
0akhTJ	met-c-865	Mean diameter for HDL particles || id:met-c-865	WHR	MR Egger	70	0.140997084381616	0.314659392536049	0.655509586358017	Mean diameter for HDL particles	hdld	Mean diameter for HDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	HDL particle size (nm)	HDL particles size	no	Male	-0.47573532498904	0.757729493752272
0akhTJ	met-c-865	Mean diameter for HDL particles || id:met-c-865	WHR	Weighted median	70	-0.154345405802514	0.10166938666778	0.128986439567538	Mean diameter for HDL particles	hdld	Mean diameter for HDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	HDL particle size (nm)	HDL particles size	no	Male	-0.353617403671363	0.0449265920663348
0akhTJ	met-c-865	Mean diameter for HDL particles || id:met-c-865	WHR	Inverse variance weighted (multiplicative random effects)	70	-0.138062615366669	0.0803807122713512	0.0858680018037151	Mean diameter for HDL particles	hdld	Mean diameter for HDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	HDL particle size (nm)	HDL particles size	no	Male	-0.295608811418517	0.0194835806851794
0akhTJ	met-c-865	Mean diameter for HDL particles || id:met-c-865	WHR	Weighted mode	70	-0.123563665742656	0.196242977187255	0.531005462058785	Mean diameter for HDL particles	hdld	Mean diameter for HDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	HDL particle size (nm)	HDL particles size	no	Male	-0.508199901029676	0.261072569544364
0akhTJ	met-c-866	Histidine || id:met-c-866	WHR	MR Egger	70	-0.42588748058977	0.291152876214591	0.148139248189103	Histidine	his	Histidine (mmol/l)	Amino acids	Amino acids	Histidine (mmol/l)	Histidine	no	Male	-0.996547117970368	0.144772156790828
0akhTJ	met-c-866	Histidine || id:met-c-866	WHR	Weighted median	70	-0.14605644917682	0.101235450069843	0.149093682352736	Histidine	his	Histidine (mmol/l)	Amino acids	Amino acids	Histidine (mmol/l)	Histidine	no	Male	-0.344477931313712	0.0523650329600722
0akhTJ	met-c-866	Histidine || id:met-c-866	WHR	Inverse variance weighted (multiplicative random effects)	70	-0.0649677356709235	0.0746024854406623	0.383834880289682	Histidine	his	Histidine (mmol/l)	Amino acids	Amino acids	Histidine (mmol/l)	Histidine	no	Male	-0.211188607134622	0.0812531357927746
0akhTJ	met-c-866	Histidine || id:met-c-866	WHR	Weighted mode	70	-0.284458188201444	0.17361963211917	0.105891013939073	Histidine	his	Histidine (mmol/l)	Amino acids	Amino acids	Histidine (mmol/l)	Histidine	no	Male	-0.624752667155017	0.0558362907521292
0akhTJ	met-c-867	Total cholesterol in IDL || id:met-c-867	WHR	MR Egger	70	0.597904126269569	0.248275529081029	0.0187468690980443	Total cholesterol in IDL	idlc	Total cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total cholesterol (mmol/l)	Total cholesterol	no	Male	0.111284089270752	1.08452416326839
0akhTJ	met-c-867	Total cholesterol in IDL || id:met-c-867	WHR	Weighted median	70	0.249190987713509	0.092916444114731	0.00732091630622815	Total cholesterol in IDL	idlc	Total cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total cholesterol (mmol/l)	Total cholesterol	no	Male	0.0670747572486362	0.431307218178382
0akhTJ	met-c-867	Total cholesterol in IDL || id:met-c-867	WHR	Inverse variance weighted (multiplicative random effects)	70	0.187730458056229	0.0641950975330099	0.0034515005745584	Total cholesterol in IDL	idlc	Total cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total cholesterol (mmol/l)	Total cholesterol	no	Male	0.0619080668915296	0.313552849220928
0akhTJ	met-c-867	Total cholesterol in IDL || id:met-c-867	WHR	Weighted mode	70	0.372250717773367	0.185740057914586	0.0489811396856871	Total cholesterol in IDL	idlc	Total cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total cholesterol (mmol/l)	Total cholesterol	no	Male	0.00820020426077844	0.736301231285956
0akhTJ	met-c-868	Free cholesterol in IDL || id:met-c-868	WHR	MR Egger	70	0.467754237116926	0.236930450795146	0.052419574396495	Free cholesterol in IDL	idlfc	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	Male	0.00337055355843985	0.932137920675412
0akhTJ	met-c-868	Free cholesterol in IDL || id:met-c-868	WHR	Weighted median	70	0.223464998354604	0.0876902233365177	0.0108235174074135	Free cholesterol in IDL	idlfc	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	Male	0.0515921606150293	0.395337836094179
0akhTJ	met-c-868	Free cholesterol in IDL || id:met-c-868	WHR	Inverse variance weighted (multiplicative random effects)	70	0.17872722202299	0.0568835483564705	0.00167806971635591	Free cholesterol in IDL	idlfc	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	Male	0.0672354672443078	0.290218976801672
0akhTJ	met-c-868	Free cholesterol in IDL || id:met-c-868	WHR	Weighted mode	70	0.245185379691844	0.157804457452752	0.124824106483118	Free cholesterol in IDL	idlfc	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	Male	-0.0641113569155499	0.554482116299238
0akhTJ	met-c-869	Total lipids in IDL || id:met-c-869	WHR	MR Egger	70	0.528328589751727	0.246380078615146	0.0355809056309356	Total lipids in IDL	idll	Total lipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total lipids (mmol/l)	Total lipids	no	Male	0.0454236356660409	1.01123354383741
0akhTJ	met-c-869	Total lipids in IDL || id:met-c-869	WHR	Weighted median	70	0.200357262801798	0.0917198607421428	0.0289293472216196	Total lipids in IDL	idll	Total lipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total lipids (mmol/l)	Total lipids	no	Male	0.0205863357471981	0.380128189856398
0akhTJ	met-c-869	Total lipids in IDL || id:met-c-869	WHR	Inverse variance weighted (multiplicative random effects)	70	0.206640730026989	0.0618695711731793	0.00083796128667926	Total lipids in IDL	idll	Total lipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total lipids (mmol/l)	Total lipids	no	Male	0.0853763705275576	0.32790508952642
0akhTJ	met-c-869	Total lipids in IDL || id:met-c-869	WHR	Weighted mode	70	0.258819350243768	0.185101888831613	0.166515288569627	Total lipids in IDL	idll	Total lipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total lipids (mmol/l)	Total lipids	no	Male	-0.103980351866193	0.621619052353729
0akhTJ	met-c-870	Concentration of IDL particles || id:met-c-870	WHR	MR Egger	70	0.473122653195279	0.24636167198366	0.0589971735987684	Concentration of IDL particles	idlp	Concentration of IDL particles (mol/l)	Lipoprotein subclasses	IDL	Particle concentration (mol/l)	Particle concentration	no	Male	-0.00974622389269453	0.955991530283253
0akhTJ	met-c-870	Concentration of IDL particles || id:met-c-870	WHR	Weighted median	70	0.206867797419145	0.0929888246933174	0.0261045925905221	Concentration of IDL particles	idlp	Concentration of IDL particles (mol/l)	Lipoprotein subclasses	IDL	Particle concentration (mol/l)	Particle concentration	no	Male	0.0246097010202429	0.389125893818047
0akhTJ	met-c-870	Concentration of IDL particles || id:met-c-870	WHR	Inverse variance weighted (multiplicative random effects)	70	0.212131539967517	0.061014972348392	0.000507601091888687	Concentration of IDL particles	idlp	Concentration of IDL particles (mol/l)	Lipoprotein subclasses	IDL	Particle concentration (mol/l)	Particle concentration	no	Male	0.0925421941646687	0.331720885770365
0akhTJ	met-c-870	Concentration of IDL particles || id:met-c-870	WHR	Weighted mode	70	0.240478064667629	0.175740067187882	0.175634428593065	Concentration of IDL particles	idlp	Concentration of IDL particles (mol/l)	Lipoprotein subclasses	IDL	Particle concentration (mol/l)	Particle concentration	no	Male	-0.10397246702062	0.584928596355878
0akhTJ	met-c-871	Phospholipids in IDL || id:met-c-871	WHR	MR Egger	70	0.37375652730026	0.236829342873841	0.119168007579228	Phospholipids in IDL	idlpl	Phospholipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Phospholipids (mmol/l)	Phospholipids	no	Male	-0.0904289847324684	0.837942039332988
0akhTJ	met-c-871	Phospholipids in IDL || id:met-c-871	WHR	Weighted median	70	0.20255910298469	0.0908147104306636	0.0257165374981576	Phospholipids in IDL	idlpl	Phospholipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Phospholipids (mmol/l)	Phospholipids	no	Male	0.0245622705405893	0.380555935428791
0akhTJ	met-c-871	Phospholipids in IDL || id:met-c-871	WHR	Inverse variance weighted (multiplicative random effects)	70	0.202188857006265	0.0567376703625955	0.000365840234114026	Phospholipids in IDL	idlpl	Phospholipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Phospholipids (mmol/l)	Phospholipids	no	Male	0.0909830230955778	0.313394690916952
0akhTJ	met-c-871	Phospholipids in IDL || id:met-c-871	WHR	Weighted mode	70	0.317151027995521	0.15944438946362	0.0506563625163545	Phospholipids in IDL	idlpl	Phospholipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Phospholipids (mmol/l)	Phospholipids	no	Male	0.00464002464682578	0.629662031344216
0akhTJ	met-c-872	Triglycerides in IDL || id:met-c-872	WHR	MR Egger	70	0.355134148773887	0.256127518457719	0.170107575548288	Triglycerides in IDL	idltg	Triglycerides in IDL (mmol/l)	Lipoprotein subclasses	IDL	Triglycerides (mmol/l)	Triglycerides	no	Male	-0.146875787403242	0.857144084951016
0akhTJ	met-c-872	Triglycerides in IDL || id:met-c-872	WHR	Weighted median	70	0.275652049489398	0.0981425843959893	0.00497435922543905	Triglycerides in IDL	idltg	Triglycerides in IDL (mmol/l)	Lipoprotein subclasses	IDL	Triglycerides (mmol/l)	Triglycerides	no	Male	0.083292584073259	0.468011514905537
0akhTJ	met-c-872	Triglycerides in IDL || id:met-c-872	WHR	Inverse variance weighted (multiplicative random effects)	70	0.236927296270923	0.0649678078769011	0.000265483596159309	Triglycerides in IDL	idltg	Triglycerides in IDL (mmol/l)	Lipoprotein subclasses	IDL	Triglycerides (mmol/l)	Triglycerides	no	Male	0.109590392832197	0.364264199709649
0akhTJ	met-c-872	Triglycerides in IDL || id:met-c-872	WHR	Weighted mode	70	0.278496702524452	0.161552321674632	0.0892077527718277	Triglycerides in IDL	idltg	Triglycerides in IDL (mmol/l)	Lipoprotein subclasses	IDL	Triglycerides (mmol/l)	Triglycerides	no	Male	-0.0381458479578267	0.595139253006731
0akhTJ	met-c-873	Isoleucine || id:met-c-873	WHR	MR Egger	70	0.246692695143673	0.244102632563207	0.315785468628779	Isoleucine	ile	Isoleucine (mmol/l)	Amino acids	Branched-chain amino acids	Isoleucine (mmol/l)	Isoleucine	no	Male	-0.231748464680213	0.725133854967559
0akhTJ	met-c-873	Isoleucine || id:met-c-873	WHR	Weighted median	70	0.198029620692867	0.0863020533070703	0.0217554407030426	Isoleucine	ile	Isoleucine (mmol/l)	Amino acids	Branched-chain amino acids	Isoleucine (mmol/l)	Isoleucine	no	Male	0.0288775962110092	0.367181645174725
0akhTJ	met-c-873	Isoleucine || id:met-c-873	WHR	Inverse variance weighted (multiplicative random effects)	70	0.148820715237614	0.0619145910327893	0.0162325151258498	Isoleucine	ile	Isoleucine (mmol/l)	Amino acids	Branched-chain amino acids	Isoleucine (mmol/l)	Isoleucine	no	Male	0.027468116813347	0.270173313661881
0akhTJ	met-c-873	Isoleucine || id:met-c-873	WHR	Weighted mode	70	0.330501576460371	0.178853289486674	0.0689042231949239	Isoleucine	ile	Isoleucine (mmol/l)	Amino acids	Branched-chain amino acids	Isoleucine (mmol/l)	Isoleucine	no	Male	-0.02005087093351	0.681054023854252
